src_addr_0,dst_addr_0,src_addr_1,dst_addr_1,src_addr_2,dst_addr_2,src_addr_3,dst_addr_3,src_addr_4,dst_addr_4,src_addr_5,dst_addr_5,src_addr_6,dst_addr_6,src_addr_7,dst_addr_7,traffic_class_1,flow_label_1,payload_length_1,next_header_1,hop_limit_1,traffic_class_2,flow_label_2,payload_length_2,next_header_2,hop_limit_2,traffic_class_3,flow_label_3,payload_length_3,next_header_3,hop_limit_3,traffic_class_4,flow_label_4,payload_length_4,next_header_4,hop_limit_4,traffic_class_5,flow_label_5,payload_length_5,next_header_5,hop_limit_5,label,group_number
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,468077,20,6,58,0,306336,20,6,58,0,206290,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,737820,20,6,58,0,967654,20,6,58,0,30778,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,69231,20,6,58,0,963001,20,6,58,0,605438,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,196993,20,6,58,0,737820,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,306336,20,6,58,0,737820,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,641435,20,6,58,0,69231,20,6,58,0,69231,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,0,30778,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,1028488,20,6,58,0,641435,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,468077,20,6,58,0,306336,20,6,58,0,605438,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,963001,20,6,58,0,605438,20,6,58,0,963001,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,468077,20,6,58,0,468077,20,6,58,0,963001,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,468077,20,6,58,0,706561,20,6,58,0,468077,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,468077,20,6,58,0,963001,20,6,58,0,468077,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,122758,20,6,58,0,848033,20,6,58,0,963001,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,963001,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,641435,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,706561,20,6,58,0,641435,20,6,58,0,1028488,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,737820,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,468077,20,6,58,0,963001,20,6,58,0,605438,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,963001,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,69231,20,6,58,0,967654,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,967654,20,6,58,0,641435,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,306336,20,6,58,0,848033,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,963001,20,6,58,0,605438,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,306336,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,711483,20,6,58,0,1028488,20,6,58,0,468077,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,468077,20,6,58,0,963001,20,6,58,0,605438,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,711483,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,0,737820,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,963001,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,737820,20,6,58,0,641435,20,6,58,0,963001,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,30778,20,6,58,0,641435,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,737820,20,6,58,0,196993,20,6,58,0,641435,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,206290,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,69231,20,6,58,0,306336,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,963001,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,306336,20,6,58,0,737820,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,69231,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,963001,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,963001,20,6,58,0,122758,20,6,58,0,468077,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,963001,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,468077,20,6,58,0,963001,20,6,58,0,468077,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,306336,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,737820,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,963001,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,605438,20,6,58,0,706561,20,6,58,0,963001,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,468077,20,6,58,0,963001,20,6,58,0,468077,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,641435,20,6,58,0,468077,20,6,58,0,963001,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,963001,20,6,58,0,468077,20,6,58,0,737820,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,963001,20,6,58,0,963001,20,6,58,0,605438,20,6,58,0,848033,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,963001,20,6,58,0,605438,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,605438,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,69231,20,6,58,0,69231,20,6,58,0,196993,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,737820,20,6,58,0,1028488,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,306336,20,6,58,0,967654,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,69231,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,306336,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,963001,20,6,58,0,468077,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,306336,20,6,58,0,737820,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,206290,20,6,58,0,206290,20,6,58,0,69231,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,641435,20,6,58,0,306336,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,605438,20,6,58,0,711483,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,963001,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,468077,20,6,58,0,605438,20,6,58,0,605438,20,6,58,0,963001,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,468077,20,6,58,0,605438,20,6,58,0,963001,20,6,58,0,605438,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,468077,20,6,58,0,963001,20,6,58,0,122758,20,6,58,0,468077,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,605438,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,30778,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,306336,20,6,58,0,963001,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,306336,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,641435,20,6,58,0,306336,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,963001,20,6,58,0,605438,20,6,58,0,468077,20,6,58,0,30778,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,69231,20,6,58,0,641435,20,6,58,0,641435,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,30778,20,6,58,0,306336,20,6,58,0,306336,20,6,58,0,69231,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,306336,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,69231,20,6,58,0,848033,20,6,58,0,641435,20,6,58,0,737820,20,6,58,0,30778,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,69231,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,306336,20,6,58,0,737820,20,6,58,0,737820,20,6,58,0,30778,20,6,58,0,641435,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,641435,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,737820,20,6,58,0,737820,20,6,58,1,202
8193,9220,4799,56289,525,1596,21361,57811,10509,16383,50738,34702,35398,30855,61076,2038,0,30778,20,6,58,0,306336,20,6,58,0,69231,20,6,58,0,69231,20,6,58,0,641435,20,6,58,1,202
